613,6,2,2,1,2,1,2,1,2,3,14,21,1,1,2,1,1,14,1,14,2,1,9,2,2,1,6,2,9,51,1,18,2,17,2,42,2,1,63,2,18,1,7,34,2,1,6,2,21,18,2,2,21,1,14,2,42,9,7,1,51,2,18,3,2,6,1,1,2,1,1,1,18,1,51,18,63,1,18,3,2,1,6,1,18,6,3,2,1,18,1,1,3,2,2,42,2,18,2,6,1,2,3,2,14,2,1,1,1,3,7,2,3,1,2,6,1,7,42,3,2,6,1,17,1,3,34,1,1,3,3,21,2,1,7,3,2,2,34,1,14,1,1,14,9,1,14,9,2,2,34,3,2,6,2,2,6,1,1,2,1,17,21,7,2,3,2,51,7,1,7,2,1,2,2,7,6,3,6,1,3,17,6,6,1,2,18,1,3,18,9,2,2,306,3,17,14,2,9,2,2,18,2,1,1,3,2,2,1,3,1,34,7,42,2,2,2,6,2,34,2,6
627,2,6,306,9,2,3,18,1,6,1,126,7,17,3,18,3,153,14,1,126,2,1,1,34,6,9,2,2,1,1,1,2,6,1,6,14,2,1,7,18,2,1,63,2,18,9,34,2,7,2,6,6,119,1,14,18,14,1,7,3,1,2,2,1,2,2,1,1,2,1,9,1,2,3,1,2,7,51,2,1,34,3,2,1,2,2,1,6,1,2,3,1,1,6,2,14,2,2,2,2,3,6,1,2,126,2,1,3,3,1,63,6,1,1,2,2,1,63,14,1,2,2,9,1,1,1,2,3,1,1,1,119,2,3,21,1,2,6,2,9,14,3,1,14,17,3,714,1,2,2,6,1,2,2,102,2,2,3,9,2,3,1,7,7,2,1,6,1,7,1,21,2,3,2,6,21,2,1,2,1,17,9,2,2,1,6,2,1,1,2,1,2,18,2,1,3,14,6,1,2,6,2,18,9,1,1,6,2,1,1,1,2,63,14,2,2,2,2,2,6,2,2
642,1,3,3,6,1,18,3,14,9,2,3,2,2,126,3,6,6,1,2,3,17,14,2,1,9,6,1,1,2,2,14,1,51,2,9,1,1,2,2,3,1,2,102,1,3,6,1,1,2,1,153,21,2,2,1,3,1,2,2,102,2,1,1,2,1,7,34,14,1,2,6,2,7,18,2,1,34,18,1,2,1,6,1,2,1,17,2,21,2,7,6,2,14,9,1,1,1,17,1,1,102,9,2,1,3,1,2,6,18,2,6,3,2,34,1,1,2,6,1,2,1,1,42,2,2,2,1,18,2,2,2,2,7,6,18,2,1,21,1,6,17,6,2,1,2,18,3,14,1,1,3,2,1,1,9,1,1,18,42,1,18,2,2,2,1,14,9,2,2,2,18,1,6,1,9,6,1,2,1,34,2,6,1,1,2,3,1,2,2,1,2,1,3,1,2,6,1,3,34,1,9,1,3,102,2,2,9,1,14,2,2,1,6,1,17,1,1,1,7,9,1,1
651,14,6,6,3,2,63,42,1,18,7,6,1,1,9,102,3,21,2,1,6,2,1,7,14,18,3,2,2,1,1,17,34,6,7,126,2,238,1,1,6,2,7,3,2,102,3,2,2,1,14,18,6,1,1,34,6,2,119,1,3,1,2,2,1,2,2,1,1,14,1,3,1,2,9,1,2,1,9,34,1,2,51,2,1,14,2,17,6,1,2,3,1,1,18,34,2,2,2,2,2,3,18,1,2,6,2,1,3,9,17,3,42,1,1,2,14,1,3,2,7,2,34,3,7,1,1,2,9,7,1,7,1,2,3,9,119,2,6,2,3,2,3,1,2,1,9,6,1,2,2,6,1,2,2,18,2,2,63,3,14,9,1,1,1,14,17,306,7,17,1,9,2,51,14,18,3,2,7,2,1,1,3,2,14,1,6,2,1,1,2,1,2,6,2,1,3,2,6,1,2,126,2,6,3,1,1,18,2,1,1,1,2,3,2,2,14,2,2,2,18,14,2
666,1,9,21,6,1,6,51,2,3,2,3,2,14,6,21,126,6,1,2,3,1,2,2,1,357,42,1,1,2,14,2,7,9,2,3,1,1,2,2,3,1,2,6,1,3,42,1,1,2,1,3,9,2,14,1,21,1,2,2,126,2,1,1,34,1,1,2,2,1,34,6,14,17,6,2,1,2,6,1,2,1,18,1,2,1,1,14,9,14,1,126,2,2,21,1,1,7,1,1,7,18,3,14,7,3,1,14,126,6,2,6,9,2,14,1,17,14,6,1,2,17,7,6,2,2,14,1,6,2,2,2,2,1,18,6,2,7,9,1,6,1,126,2,1,14,6,9,2,1,1,9,2,7,1,21,1,17,6,102,1,42,2,34,2,1,2,21,2,2,2,6,1,18,1,3,18,17,2,1,14,2,6,1,17,14,9,1,14,2,1,14,1,3,1,2,18,1,63,2,17,3,1,51,42,2,14,3,1,2,2,34,1,6,1,7,1,1,7,1,3,1,1
672,7,51,9,18,1,42,63,2,51,14,9,2,2,6,9,102,126,17,2,9,1,2,14,7,3,18,1,1,2,2,2,1,3,14,21,1,7,2,2,9,1,238,18,1,9,18,1,1,2,7,3,3,2,2,1,153,1,14,34,6,2,1,1,2,1,1,2,2,7,2,18,34,1,6,2,1,2,6,1,2,1,6,1,2,7,1,2,3,2,1,6,2,2,3,1,1,1,1,1,1,6,3,2,1,9,1,2,6,6,2,18,21,2,2,1,7,2,18,1,14,1,1,18,14,2,2,1,6,14,2,14,2,1,6,6,14,1,3,1,18,1,6,2,1,2,6,3,2,1,1,3,2,1,1,3,1,1,42,18,119,6,2,2,2,7,2,3,14,2,2,6,1,6,7,51,6,1,14,1,2,2,18,1,7,2,3,1,2,2,1,34,1,9,1,2,6,1,3,2,1,21,1,9,18,2,2,3,1,2,2,2,1,18,17,1,7,1,1,1,3,7,1
682,9,1,1,14,7,2,1,2,1,6,1,6,2,34,1,2,2,1,2,1,1,2,6,1,1,2,9,1,6,18,2,3,1,2,1,9,1,2,6,1,3,2,2,1,1,2,9,17,18,3,1,17,6,34,1,1,153,6,2,2,6,1,21,42,7,3,2,34,1,2,2,2,3,2,18,3,6,2,3,6,1,2,9,34,3,9,18,1,2,3,2,14,6,1,1,3,1,21,1,3,2,1,18,17,1,1,2,2,2,6,2,1,6,2,1,3,2,2,3,18,1,3,2,2,2,6,1,2,2,102,18,18,1,2,2,6,1,1,1,2,1,2,14,1,6,14,1,6,1,1,1,18,1,21,1,7,9,2,2,1,2,2,6,2,1,6,1,18,2,2,2,1,14,1,7,2,21,18,9,2,42,2,1071,9,2,1,3,2,126,3,6,1,1,21,6,2,1,1,42,7,1,3,1,2,2,18,1,7,34,18,2,7,34,3,1,17,1,3,1,1,1,3
692,1,1,1,2,3,2,1,6,7,2,1,2,18,2,1,2,2,9,6,1,63,18,2,9,1,2,1,357,34,2,6,1,1,6,1,17,9,18,2,1,7,6,2,3,7,2,1,21,2,1,7,1,2,18,3,1,1,2,6,2,2,3,1,2,3,17,42,6,3,6,14,18,1,2,14,1,2,14,7,2,3,2,17,6,1,7,2,1,18,1,2,102,2,1,3,1,9,1,21,1,14,1,34,3,17,63,18,2,238,2,2,1,14,18,3,1,6,2,1,2,21,1,2,18,42,2,3,2,6,2,2,2,9,14,34,2,3,1,63,14,3,2,6,9,2,2,1,2,21,9,1,2,3,1,1,3,1,2,2,3,2,6,2,6,9,2,1,2,6,6,2,9,2,3,1,2,1,2,1,6,2,2,1,1,18,7,1,102,2,7,2,3,7,1,14,14,3,1,2,9,1,1,1,2,6,2,119,9,18,14,18,3,2,1,9,3,21,1,9,1,3,17
701,2,2,14,1,6,1,2,3,2,1,34,1,63,1,14,7,1,18,3,2,18,9,1,18,14,7,2,6,1,7,3,14,2,3,2,2,18,9,1,34,2,3,1,6,2,7,2,6,1,2,2,2,1,63,6,14,2,1,3,7,1,6,2,1,6,2,3,3,6,3,1,63,2,1,1,34,1,1,2,1,6,1,2,3,2,2,7,2,63,2,7,3,1,14,6,2,126,2,6,14,1,2,7,42,2,18,63,7,1,1,1,2,1,63,6,2,357,1,34,1,6,14,1,9,3,7,6,1,3,1,1,1,18,1,1,1,42,2,18,1,6,119,3,306,7,1,2,1,6,18,2,1,714,2,14,6,2,1,1,6,7,3,1,3,18,1,14,1,3,3,1,306,1,6,2,1,2,1,2,21,1,1,2,2,1071,2,2,21,1,2,7,6,2,2,17,1,6,14,1,18,2,2,2,7,51,7,2,18,9,1,9,6,1,2,126,6,6,14,18,2,6,2
726,1,3,9,18,1,6,9,14,3,2,9,2,2,42,9,6,18,1,2,9,1,14,2,1,3,18,1,17,34,2,14,1,3,2,3,17,1,2,2,9,1,2,18,1,9,18,1,1,2,1,3,21,2,2,1,9,1,2,2,6,2,1,1,2,1,119,2,14,1,2,18,2,7,6,2,1,2,6,1,2,1,6,17,2,1,1,2,21,2,7,6,34,14,3,1,1,1,1,1,1,6,3,34,1,153,1,2,6,102,2,18,3,2,2,1,1,2,18,1,2,1,1,126,2,2,2,1,6,2,2,2,2,7,6,102,2,1,21,1,18,1,6,2,1,2,6,3,14,1,1,3,2,1,1,3,1,1,6,126,1,6,2,2,2,1,14,3,2,2,2,6,1,6,1,3,6,1,2,1,2,2,18,1,1,2,3,1,34,2,1,2,1,9,1,2,6,1,3,2,1,3,1,9,18,2,2,51,1,14,2,2,1,18,1,1,1,1,1,7,3,1,17
744,1,21,9,18,1,6,9,2,3,2,9,2,2,6,9,6,18,1,14,9,17,2,2,1,3,18,7,1,14,2,2,1,357,2,3,1,1,14,2,63,1,2,306,7,9,18,7,1,2,1,51,3,2,2,1,9,1,2,2,102,14,7,1,2,1,1,34,2,1,14,18,2,1,42,2,7,34,6,1,14,7,42,7,14,1,17,2,3,2,1,6,2,2,3,7,1,1,17,1,1,102,21,2,1,9,1,2,6,6,14,18,3,2,34,7,1,2,18,1,2,1,1,18,2,2,2,7,42,2,14,2,2,1,6,6,2,1,3,1,18,17,6,2,1,2,6,3,2,1,7,21,14,1,1,3,1,7,6,18,1,6,14,2,2,1,2,3,2,2,14,6,7,6,1,3,6,1,2,7,34,2,126,1,1,2,3,7,2,2,1,2,7,9,1,2,6,1,3,34,1,3,7,63,306,14,2,3,1,2,2,14,1,18,1,17,1,1,1,1,21,1,7
772,153,7,1,34,1,2,1,2,1,6,1,6,2,2,1,2,2,1,14,1,1,2,6,1,1,34,63,1,42,18,2,3,7,2,1,9,1,14,6,7,3,2,2,7,1,2,63,1,306,3,1,1,6,2,1,1,9,6,2,2,42,7,3,6,1,3,2,2,1,14,34,2,3,14,18,21,6,2,3,42,7,14,63,14,51,9,18,1,2,3,2,2,6,1,7,51,1,3,1,3,2,7,18,1,1,1,2,2,2,42,34,1,6,2,7,3,2,2,3,306,1,3,2,2,34,6,7,14,2,42,18,18,1,2,2,6,1,1,1,2,1,2,2,1,6,2,1,6,1,119,7,126,1,3,1,1,63,2,2,1,2,14,6,2,1,6,1,18,2,14,2,7,2,1,1,34,3,18,63,2,6,14,9,9,2,1,21,2,18,3,6,7,1,3,6,2,1,1,6,1,17,21,7,2,14,306,1,1,2,18,14,1,2,3,1,1,1,3,1,7,1,21
774,1,153,3,6,1,6,3,2,51,2,21,14,2,6,3,306,6,119,2,21,1,2,2,1,3,6,1,1,2,2,2,1,9,2,3,7,1,2,14,3,1,34,42,1,3,6,1,1,14,1,3,9,14,2,7,51,7,2,238,18,2,1,1,2,1,1,2,2,1,2,6,34,1,6,2,1,14,6,1,2,1,18,1,2,1,1,2,9,2,1,18,2,2,3,1,7,1,1,1,1,18,3,2,1,21,1,2,18,6,2,42,9,2,2,1,1,2,42,7,2,1,1,6,2,2,2,1,6,2,2,2,14,1,18,42,2,1,9,1,6,7,18,2,7,2,6,63,2,1,1,9,2,1,1,3,1,1,6,6,17,6,2,14,14,1,2,3,2,14,2,42,1,18,1,51,126,1,2,1,2,2,6,1,1,2,9,1,2,2,1,34,1,3,1,2,18,7,9,2,1,3,1,3,6,2,2,3,1,2,2,2,1,42,119,1,1,1,1,1,3,1,1
791,14,34,2,1,6,7,14,3,34,7,2,1,9,1,2,17,7,306,3,2,18,9,7,126,2,1,2,6,1,1,3,2,2,21,14,2,126,9,1,2,2,357,1,6,2,1,2,6,1,14,2,2,1,9,6,34,2,7,51,1,1,6,2,1,6,2,3,3,42,3,1,153,2,1,1,2,1,1,2,1,6,1,2,3,14,2,1,2,9,2,1,3,1,2,6,2,18,2,6,2,1,2,1,6,2,18,9,1,1,1,1,14,1,9,6,14,3,1,2,7,6,2,1,63,3,1,6,1,21,1,7,1,18,1,1,7,6,2,18,1,6,1,3,18,1,1,2,1,6,18,2,1,6,2,2,6,2,7,1,714,1,3,1,3,126,1,2,7,3,3,1,18,1,42,34,1,2,7,2,3,1,1,2,14,9,2,2,3,1,2,17,6,2,2,1,1,6,2,1,18,14,2,2,1,3,1,2,18,9,1,9,6,1,34,18,42,6,2,18,2,42,2
800,1,7,1,2,3,2,1,6,1,2,1,2,18,2,1,2,2,9,42,1,9,18,2,9,1,2,7,3,14,34,6,1,7,102,1,1,9,126,2,7,1,6,2,357,1,2,7,3,2,1,1,1,2,18,3,1,1,2,6,2,238,21,1,2,3,1,6,6,3,42,2,18,1,14,34,7,2,2,1,14,21,14,7,42,1,1,2,1,18,1,2,6,2,1,21,1,9,1,3,1,2,7,2,3,1,9,18,2,2,14,2,1,2,18,21,1,6,2,1,2,3,1,2,306,6,2,357,14,6,14,2,2,9,2,2,2,3,1,153,2,3,2,6,9,2,2,1,2,3,63,119,14,3,1,1,3,7,2,2,3,2,714,2,6,9,2,1,34,6,42,2,63,2,3,1,2,1,2,7,6,2,238,1,1,18,1,7,6,2,1,2,21,1,17,2,34,3,1,2,9,1,7,7,2,42,2,1,9,18,2,126,51,2,1,9,3,3,1,9,119,3,7
805,42,2,2,1,2,7,14,1,2,63,2,9,1,1,2,1,7,2,1,2,2,17,21,14,2,1,6,2,3,3,1,6,2,7,14,6,14,1,3,2,6,7,1,2,2,1,6,2,3,42,2,2,9,1,2,2,6,21,1,1,9,2,6,9,2,18,1,1,14,1,1,1,6,1,3,6,3,1,6,9,2,1,6,1,42,6,3,2,1,6,1,1,9,2,2,18,2,6,34,18,1,2,3,2,2,2,17,1,1,9,1,14,153,1,2,126,1,1,18,21,2,18,1,7,1,9,2,1,7,9,21,3,2,1,1,63,34,2,2,1,2,1,17,2,3,1,2,3,2,2,2,3,2,306,2,2,6,7,1,14,1,1,9,1,14,9,2,21,1,1,1,2,1,14,2,1,18,21,6,1,9,1,6,42,1,34,6,1,3,6,3,2,2,6,9,1,34,2,3,2,14,102,2,1,1,3,2,2,1,3,1,2,1,18,2,14,2,18,2,2,14,18
820,3,1,7,2,1,2,1,2,1,6,17,6,14,2,7,14,2,1,2,1,1,2,18,1,7,14,3,1,18,42,2,63,1,2,1,3,1,2,18,17,9,2,2,1,1,14,3,1,6,9,1,1,6,14,1,7,3,18,2,14,6,1,9,6,1,3,2,2,1,2,2,14,9,2,6,153,18,2,9,6,1,2,3,2,9,3,42,1,14,9,14,2,6,7,1,3,7,9,1,21,2,1,42,7,1,1,14,14,2,6,2,1,6,14,1,3,238,2,51,6,1,21,2,2,2,42,1,2,2,6,6,6,1,2,2,6,7,1,1,2,1,238,2,17,126,2,1,18,1,1,1,6,119,3,7,1,3,2,2,1,14,2,6,2,1,6,7,6,2,2,2,17,2,1,1,2,3,6,3,14,6,2,3,3,238,1,9,14,6,9,126,1,1,9,102,2,1,7,18,1,1,9,1,14,34,42,1,1,2,6,2,1,2,3,7,1,1,21,1,1,1,3
825,2,102,18,9,2,3,18,1,714,1,18,1,1,3,18,51,9,34,1,18,14,1,1,2,6,9,2,14,1,1,1,2,6,1,6,2,2,1,1,18,14,17,9,2,126,9,2,14,1,2,42,6,1,1,2,306,2,1,17,3,1,2,2,1,2,2,7,1,2,1,63,17,2,3,7,2,1,21,14,1,2,3,2,1,2,14,1,6,1,2,3,1,1,6,2,2,2,2,14,2,21,6,1,2,18,14,1,3,21,1,9,6,7,1,2,2,1,9,2,1,14,2,9,1,7,1,2,3,1,1,1,1,2,21,3,1,2,6,14,63,2,3,1,2,1,3,6,1,14,2,6,1,2,2,6,2,2,3,9,34,3,1,1,1,2,1,6,1,1,1,3,2,3,2,102,3,2,1,2,1,1,9,2,2,1,42,2,1,1,14,17,2,126,2,7,21,2,6,1,2,6,2,18,9,1,1,42,2,1,7,1,2,9,34,2,2,14,2,2,6,2,2
828,1,63,3,6,1,6,3,2,3,2,3,2,2,6,3,18,6,1,14,3,1,2,2,1,3,6,7,17,238,2,2,1,63,2,3,17,1,14,2,21,1,2,6,7,3,6,7,1,2,1,3,9,2,2,1,3,1,2,2,18,14,7,1,2,1,17,2,2,1,14,6,2,1,42,2,7,2,6,1,14,7,126,119,14,1,1,2,9,2,1,18,34,2,3,7,1,1,1,1,1,18,21,34,1,51,1,2,18,102,14,6,9,2,2,7,1,2,6,1,2,1,1,6,2,2,2,7,42,2,14,2,2,1,18,102,2,1,9,1,6,1,18,2,1,2,6,9,2,1,7,63,14,1,1,3,1,7,6,6,1,6,14,2,2,1,2,3,2,2,14,6,7,18,1,3,18,1,2,7,2,2,42,1,1,2,9,7,34,2,1,2,7,3,1,2,18,1,9,2,1,3,7,21,6,14,2,51,1,2,2,14,1,6,1,1,1,1,1,1,21,1,119
848,1,1,119,2,3,2,1,18,1,2,1,2,714,2,7,14,34,3,6,1,3,6,2,51,7,14,1,9,2,14,18,7,1,6,1,1,3,6,2,1,1,18,2,9,1,14,17,9,2,1,1,1,34,42,9,7,1,2,6,14,2,9,1,2,9,1,6,18,9,18,2,42,1,2,2,1,2,34,1,2,153,2,1,6,1,1,14,1,42,1,14,18,2,7,9,1,21,1,9,7,2,1,14,21,1,3,42,14,2,2,2,1,2,42,3,1,42,2,1,2,9,7,2,6,6,14,3,2,18,2,2,34,3,2,2,2,21,1,3,2,9,14,18,3,238,2,17,2,9,3,1,2,63,1,119,3,1,2,2,9,14,18,2,6,3,2,7,2,18,6,2,3,2,9,1,2,1,2,1,126,34,2,1,1,42,1,1,42,2,1,14,9,1,1,2,2,3,7,2,3,1,1,1,14,6,14,1,3,6,2,6,3,2,1,21,3,9,7,3,1,9,1
889,126,2,2,1,2,7,14,1,2,21,2,3,1,1,34,1,7,2,1,2,2,1,21,14,2,1,18,2,3,9,17,102,2,7,14,18,238,1,3,2,6,7,1,2,34,1,18,2,9,42,2,2,3,1,34,2,18,357,1,1,3,2,6,3,2,6,1,1,14,1,1,1,6,1,9,6,3,1,102,3,2,17,18,1,42,18,153,2,1,6,1,1,3,2,34,6,2,6,2,6,1,2,9,2,2,2,1,1,1,51,1,14,3,1,2,42,1,1,6,63,2,102,1,7,1,3,2,1,7,3,63,9,2,1,1,357,2,2,2,1,2,1,1,2,3,1,2,3,2,2,2,9,2,6,2,2,18,7,1,14,1,1,3,1,14,51,34,63,17,1,1,2,17,14,2,1,6,63,18,1,3,1,18,126,1,2,6,1,9,6,3,2,2,6,3,1,2,2,3,2,14,6,2,1,1,9,2,2,1,9,1,2,1,6,2,14,2,6,2,2,14,6
941,2,2,2,7,126,1,2,3,2,1,2,1,3,1,2,1,1,6,9,2,6,51,1,6,2,1,2,6,1,1,3,2,2,9,2,2,6,3,1,2,2,3,1,6,2,1,2,6,1,2,2,2,1,3,6,2,2,1,9,1,1,6,14,7,42,2,9,3,6,3,1,3,2,1,1,2,1,1,2,1,6,1,2,9,2,2,1,2,3,2,1,21,1,2,6,2,6,14,102,2,1,2,1,18,2,6,51,1,1,1,1,2,17,3,18,2,9,1,2,1,6,2,1,3,9,1,18,1,3,1,1,1,6,1,1,1,306,2,6,1,6,1,357,6,1,7,2,1,6,6,2,1,6,238,2,126,2,1,1,6,1,3,1,9,6,1,2,1,3,9,1,6,7,6,14,1,14,1,2,3,7,1,14,2,3,34,2,9,7,2,1,6,2,14,1,1,306,2,7,42,2,34,2,1,9,1,2,42,3,1,3,126,1,2,6,18,6,2,6,2,6,2
944,1,17,1,2,3,2,1,6,119,2,1,2,18,2,1,34,2,153,6,1,63,18,2,9,1,2,1,21,2,2,6,1,1,6,1,1,9,18,2,1,7,102,2,3,7,2,1,21,2,1,7,1,2,18,3,17,1,2,102,2,2,3,1,2,3,1,42,6,3,6,14,306,1,2,14,1,2,14,7,2,3,2,1,6,1,7,2,1,18,1,2,6,2,1,3,1,9,1,21,1,14,1,2,3,1,63,18,2,14,2,2,1,14,18,3,1,6,2,1,2,21,1,2,18,42,2,3,2,6,2,2,2,9,14,2,2,3,1,63,14,3,2,6,9,2,2,1,2,21,9,1,2,3,1,1,3,1,2,2,51,2,6,2,6,9,2,1,2,6,6,2,9,2,3,17,2,1,2,1,6,2,2,1,1,18,7,1,6,2,7,34,3,7,1,14,14,3,1,2,9,1,1,1,2,6,2,7,9,18,14,18,3,2,17,9,3,21,1,9,1,3,1
947,2,14,2,1,6,1,2,9,2,1,2,1,3,1,2,1,1,6,21,2,6,3,1,6,2,1,14,306,119,1,9,2,14,3,2,34,6,21,1,14,2,9,1,126,2,1,14,18,1,2,2,2,1,3,18,2,2,1,3,1,7,126,2,1,18,34,3,9,18,63,1,3,2,7,1,14,1,1,2,7,126,7,238,21,2,2,1,2,3,2,1,153,1,2,126,2,6,2,18,2,1,14,17,6,34,6,3,1,17,7,1,2,1,3,42,2,3,1,2,1,18,2,1,3,3,1,42,7,9,7,1,1,6,1,17,1,6,2,6,1,18,1,9,6,1,1,2,1,18,42,14,7,18,2,2,6,14,1,1,18,1,63,1,3,6,1,2,1,9,21,1,42,1,18,2,1,2,1,14,9,1,7,2,2,3,2,14,51,1,2,1,126,2,2,1,1,6,2,1,6,2,14,14,1,21,1,34,6,3,1,21,6,1,2,6,6,18,2,6,14,18,238
953,2,2,14,1,6,1,2,3,2,1,2,1,63,1,14,7,1,18,3,2,18,9,1,18,14,7,2,6,1,119,3,14,2,51,2,2,18,9,1,2,2,3,1,102,2,7,2,6,1,2,2,2,1,63,6,14,2,1,3,7,17,6,2,1,6,2,3,3,6,3,1,63,2,1,17,2,1,1,2,1,6,1,2,3,2,2,7,2,63,2,7,3,1,14,6,2,126,2,6,14,1,2,7,42,2,18,63,7,1,1,1,2,1,63,6,2,21,1,2,1,6,14,1,153,3,7,102,1,3,1,1,1,18,1,1,1,42,2,306,1,6,7,3,18,7,1,2,1,6,18,34,1,42,2,14,6,2,1,1,6,7,51,1,3,18,1,14,17,3,3,1,18,1,6,2,1,2,1,2,21,1,17,2,2,63,2,2,21,1,2,7,6,2,34,1,17,6,14,1,18,2,2,2,7,3,7,2,18,9,1,9,102,1,2,126,6,6,14,18,34,6,2
966,7,3,3,6,1,126,21,2,9,14,3,2,2,18,3,6,42,1,2,3,1,2,14,7,9,6,1,1,2,2,2,1,3,14,63,1,7,34,2,3,1,14,6,1,3,102,1,1,2,7,9,3,2,2,1,3,1,14,2,6,2,1,1,2,1,1,2,2,7,2,6,2,1,306,2,1,2,18,1,2,1,6,1,2,7,1,2,3,2,1,6,2,34,153,1,1,1,1,1,1,6,9,2,1,3,17,2,6,18,2,6,21,2,2,1,7,2,102,1,14,1,1,6,14,2,2,1,18,14,2,238,2,1,6,18,14,1,3,1,6,1,6,2,1,2,18,3,2,1,1,3,2,1,1,9,1,1,126,6,7,18,2,2,34,7,2,9,14,2,2,18,1,6,7,9,6,1,14,1,2,2,6,1,7,2,3,1,2,34,1,2,1,51,1,2,6,1,3,2,1,63,1,3,6,2,2,9,1,2,2,2,1,6,1,1,7,1,1,17,9,7,1
1019,2,2,2,1,6,17,2,9,2,1,14,7,3,1,2,1,1,42,3,14,6,3,1,6,2,1,2,18,1,1,9,2,2,3,2,14,6,3,119,2,2,9,7,18,2,1,2,18,7,2,2,2,7,3,126,2,14,1,21,1,1,18,34,1,18,2,3,9,18,9,1,3,2,1,1,2,7,1,2,1,18,1,2,3,2,2,1,34,51,2,1,9,1,2,18,14,6,2,18,2,1,34,1,6,14,6,3,1,1,1,7,2,1,3,6,2,3,7,14,1,18,2,17,3,3,1,6,1,9,1,1,7,102,1,7,1,6,2,6,1,126,1,9,42,1,1,14,17,18,6,2,1,18,2,2,6,2,1,1,18,1,9,7,21,6,1,2,1,63,3,119,6,1,306,2,7,2,1,2,9,1,1,2,2,3,2,34,3,1,2,1,18,2,2,1,1,42,2,1,6,2,2,2,1,3,1,2,6,3,1,3,6,7,14,6,6,18,2,6,2,18,2
1020,1,3,3,6,1,18,3,14,9,2,3,2,2,126,3,6,6,1,2,3,1,14,2,1,9,6,1,1,2,2,14,1,3,2,9,1,1,2,2,3,1,2,6,1,3,6,1,1,2,1,9,21,2,2,1,3,1,2,2,6,2,1,1,2,1,7,2,14,1,2,6,2,7,18,2,1,2,18,1,2,1,6,1,2,1,1,2,21,2,7,6,2,14,9,1,1,1,1,1,1,6,9,2,1,3,1,2,102,18,2,6,3,2,2,1,1,2,6,1,2,1,1,42,2,2,34,1,18,34,2,2,2,7,102,18,2,1,21,1,6,1,6,2,1,2,306,3,14,17,1,3,2,1,1,9,17,1,18,42,1,18,2,2,2,17,14,9,2,2,34,18,1,6,1,9,6,1,2,17,2,2,6,1,1,2,3,1,2,2,17,2,1,3,1,2,6,1,3,2,1,9,1,3,6,2,2,9,1,14,2,2,1,6,1,1,1,1,1,7,9,1,1
1023,2,6,126,9,2,3,306,1,6,1,18,1,7,3,126,21,9,2,1,18,2,1,1,2,714,63,2,2,1,7,1,14,6,1,6,2,2,1,1,18,2,1,9,2,18,63,2,2,1,2,6,6,1,7,2,126,2,1,1,21,1,2,2,17,2,2,1,1,2,17,9,7,34,3,1,2,1,3,2,1,2,3,2,1,2,2,7,6,7,2,21,1,1,42,2,2,14,2,2,14,3,6,7,14,18,2,7,21,3,1,9,6,1,7,2,34,7,9,2,1,34,14,9,1,1,7,2,3,1,1,1,1,2,3,3,1,14,6,2,9,2,21,1,2,7,3,6,1,2,2,6,1,14,2,42,2,34,3,153,2,21,1,17,1,2,1,42,1,1,1,3,2,3,2,6,3,34,1,2,7,1,9,2,34,7,6,2,7,1,2,7,2,18,2,1,3,2,42,1,34,6,2,306,63,1,7,6,2,1,1,17,2,9,2,14,2,2,14,2,6,2,2
1029,14,102,6,3,2,63,42,1,306,7,6,1,1,9,6,51,21,34,1,6,2,1,7,14,18,3,2,2,1,1,1,2,6,7,126,2,14,1,1,6,2,119,3,2,6,3,2,2,1,14,18,6,1,1,2,102,2,7,17,3,1,2,2,1,2,2,1,1,14,1,3,17,2,9,1,2,1,9,2,1,2,3,2,1,14,2,1,6,1,2,3,1,1,18,2,2,2,2,2,2,3,18,1,2,6,2,1,3,9,1,3,42,1,1,2,14,1,3,2,7,2,2,3,7,1,1,2,9,7,1,7,1,2,3,9,7,2,6,2,3,2,3,1,2,1,9,6,1,2,2,6,1,2,2,18,2,2,63,3,238,9,1,1,1,14,1,18,7,1,1,9,2,3,14,306,3,2,7,2,1,1,3,2,14,1,6,2,1,1,2,17,2,6,2,1,3,2,6,1,2,126,2,6,3,1,1,18,2,1,1,1,2,3,34,2,14,2,2,2,18,14,2
1035,2,18,102,3,2,3,6,1,42,1,6,1,17,3,6,9,51,2,1,6,14,1,1,34,6,3,2,14,1,1,1,2,18,1,6,2,2,1,1,6,14,1,3,2,42,3,34,14,1,2,42,18,17,1,2,6,2,1,1,9,1,2,2,1,2,2,7,1,2,1,21,1,2,3,7,2,1,357,14,1,34,9,2,1,2,14,1,18,1,2,9,1,1,6,2,2,2,2,14,2,63,6,1,2,6,14,1,9,21,1,3,18,7,1,2,2,1,3,2,1,14,2,3,1,7,1,2,3,1,1,1,17,2,63,3,1,2,18,14,21,2,9,1,2,17,3,306,1,14,2,18,1,2,2,102,2,2,3,3,2,3,1,1,1,2,1,6,1,1,1,3,2,9,2,6,9,2,1,2,1,17,3,2,2,1,126,2,1,1,14,1,2,42,2,7,63,2,18,1,2,6,2,6,3,1,1,42,2,1,7,1,2,3,2,2,2,14,2,2,6,2,2
